"","Participant.Private.ID","Age","Gender","needForMoney","blockOrder","randomise_blocks","effortL","rewardL","effortChoice","effortSelfReport","gamblingChoice","happySelfReport","subjEffort1","subjEffort3","subjEffort5","subjEffort7","subjFrust1","subjFrust3","subjFrust5","subjFrust7","nfc","ind","mes"
"203","3658191",20,"male",5,11,27,"5","6","high",23,"safe",87,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"204","3658191",20,"male",5,12,29,"1","10","high",2,"safe",98,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"205","3658191",20,"male",5,13,23,"5","4","high",35,"safe",94,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"206","3658191",20,"male",5,14,9,"1","6","high",4,"safe",71,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"207","3658191",20,"male",5,15,6,"3","4","high",16,"safe",81,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"208","3658191",20,"male",5,16,22,"3","4","high",10,"safe",83,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"209","3658191",20,"male",5,17,11,"5","6","high",51,"safe",91,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"210","3658191",20,"male",5,18,10,"3","6","high",12,"safe",91,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"211","3658191",20,"male",5,19,17,"1","2","high",2,"safe",63,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"212","3658191",20,"male",5,20,7,"5","4","high",41,"safe",94,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"213","3658191",20,"male",5,21,31,"5","10","high",32,"safe",99,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"214","3658191",20,"male",5,22,8,"7","4","high",58,"safe",76,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"215","3658191",20,"male",5,23,18,"3","2","high",6,"safe",72,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"216","3658191",20,"male",5,24,12,"7","6","high",61,"safe",77,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"217","3658191",20,"male",5,25,24,"7","4","high",36,"safe",81,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"218","3658191",20,"male",5,26,21,"1","4","high",1,"safe",88,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"219","3658191",20,"male",5,27,15,"5","10","high",17,"safe",94,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"220","3658191",20,"male",5,28,1,"1","2","high",1,"safe",84,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"221","3658191",20,"male",5,29,26,"3","6","high",10,"safe",94,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"222","3658191",20,"male",5,30,4,"7","2","high",67,"safe",95,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"223","3658191",20,"male",5,31,28,"7","6","high",64,"safe",96,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"224","3658191",20,"male",5,32,20,"7","2","high",70,"safe",89,1,2,3,7,1,2,2,8,4.33333333333333,4.8,4.22222222222222
"225","3658192",19,"male",4,1,12,"7","6","high",66,"safe",77,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"226","3658192",19,"male",4,2,21,"1","4","high",17,"risky",79,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"227","3658192",19,"male",4,3,20,"7","2","high",80,"risky",29,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"228","3658192",19,"male",4,4,16,"7","10","high",86,"safe",74,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"229","3658192",19,"male",4,5,26,"3","6","high",19,"risky",66,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"230","3658192",19,"male",4,6,4,"7","2","high",87,"risky",17,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"231","3658192",19,"male",4,7,17,"1","2","high",10,"risky",66,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"232","3658192",19,"male",4,8,18,"3","2","high",28,"risky",47,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"233","3658192",19,"male",4,9,5,"1","4","high",21,"risky",71,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"234","3658192",19,"male",4,10,3,"5","2","high",62,"risky",10,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"235","3658192",19,"male",4,11,29,"1","10","high",30,"safe",69,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"236","3658192",19,"male",4,12,6,"3","4","high",41,"risky",28,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"237","3658192",19,"male",4,13,7,"5","4","high",71,"safe",20,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"238","3658192",19,"male",4,14,30,"3","10","high",52,"safe",64,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"239","3658192",19,"male",4,15,10,"3","6","high",52,"risky",22,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"240","3658192",19,"male",4,16,32,"7","10","high",90,"risky",67,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"241","3658192",19,"male",4,17,1,"1","2","high",39,"risky",6,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"242","3658192",19,"male",4,18,11,"5","6","high",62,"risky",26,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"243","3658192",19,"male",4,19,31,"5","10","high",60,"risky",58,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"244","3658192",19,"male",4,20,2,"3","2","high",60,"risky",12,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"245","3658192",19,"male",4,21,19,"5","2","high",63,"safe",25,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"246","3658192",19,"male",4,22,15,"5","10","high",59,"safe",60,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"247","3658192",19,"male",4,23,9,"1","6","high",33,"risky",44,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"248","3658192",19,"male",4,24,24,"7","4","high",91,"safe",11,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"249","3658192",19,"male",4,25,27,"5","6","high",67,"risky",44,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"250","3658192",19,"male",4,26,8,"7","4","high",94,"risky",8,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"251","3658192",19,"male",4,27,14,"3","10","high",36,"risky",79,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"252","3658192",19,"male",4,28,28,"7","6","high",93,"risky",30,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"253","3658192",19,"male",4,29,13,"1","10","high",11,"safe",69,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"254","3658192",19,"male",4,30,23,"5","4","high",55,"risky",28,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"255","3658192",19,"male",4,31,22,"3","4","high",54,"safe",16,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"256","3658192",19,"male",4,32,25,"1","6","high",16,"risky",32,2,3,6,8,3,3,4,7,3.77777777777778,2.5,3
"257","3658193",20,"female",7,1,21,"1","4","high",27,"safe",82,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"258","3658193",20,"female",7,2,14,"3","10","high",59,"safe",87,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"259","3658193",20,"female",7,3,27,"5","6","low",4,"safe",47,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"260","3658193",20,"female",7,4,13,"1","10","high",28,"safe",85,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"261","3658193",20,"female",7,5,23,"5","4","low",7,"safe",55,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"262","3658193",20,"female",7,6,3,"5","2","low",56,"risky",69,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"263","3658193",20,"female",7,7,4,"7","2","low",11,"safe",56,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"264","3658193",20,"female",7,8,17,"1","2","high",24,"safe",62,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"265","3658193",20,"female",7,9,31,"5","10","high",67,"safe",82,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"266","3658193",20,"female",7,10,7,"5","4","low",20,"safe",58,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"267","3658193",20,"female",7,11,15,"5","10","low",14,"safe",51,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"268","3658193",20,"female",7,12,5,"1","4","high",23,"safe",72,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"269","3658193",20,"female",7,13,25,"1","6","high",19,"safe",79,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"270","3658193",20,"female",7,14,28,"7","6","low",8,"safe",62,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"271","3658193",20,"female",7,15,20,"7","2","low",3,"safe",60,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"272","3658193",20,"female",7,16,8,"7","4","low",4,"safe",65,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"273","3658193",20,"female",7,17,11,"5","6","low",5,"safe",56,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"274","3658193",20,"female",7,18,18,"3","2","low",4,"safe",60,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"275","3658193",20,"female",7,19,16,"7","10","low",5,"safe",61,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"276","3658193",20,"female",7,20,6,"3","4","high",61,"safe",71,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"277","3658193",20,"female",7,21,24,"7","4","low",5,"safe",54,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"278","3658193",20,"female",7,22,12,"7","6","low",4,"safe",57,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"279","3658193",20,"female",7,23,9,"1","6","high",12,"safe",78,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"280","3658193",20,"female",7,24,19,"5","2","low",5,"safe",60,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"281","3658193",20,"female",7,25,29,"1","10","high",20,"safe",87,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"282","3658193",20,"female",7,26,1,"1","2","high",20,"safe",68,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"283","3658193",20,"female",7,27,2,"3","2","low",6,"safe",51,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"284","3658193",20,"female",7,28,26,"3","6","high",40,"safe",78,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"285","3658193",20,"female",7,29,22,"3","4","high",38,"safe",62,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"286","3658193",20,"female",7,30,10,"3","6","high",37,"safe",78,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"287","3658193",20,"female",7,31,30,"3","10","high",35,"safe",94,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"288","3658193",20,"female",7,32,32,"7","10","high",85,"safe",89,3,6,8,9,2,5,6,8,3.72222222222222,4,4.22222222222222
"289","3658194",23,"female",10,1,22,"3","4","high",82,"safe",100,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"290","3658194",23,"female",10,2,14,"3","10","high",100,"safe",98,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"291","3658194",23,"female",10,3,24,"7","4","high",100,"safe",100,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"292","3658194",23,"female",10,4,28,"7","6","high",100,"risky",89,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"293","3658194",23,"female",10,5,29,"1","10","high",11,"safe",100,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"294","3658194",23,"female",10,6,11,"5","6","high",76,"safe",92,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"295","3658194",23,"female",10,7,2,"3","2","high",38,"risky",58,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"296","3658194",23,"female",10,8,7,"5","4","high",65,"safe",34,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"297","3658194",23,"female",10,9,17,"1","2","high",15,"safe",50,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"298","3658194",23,"female",10,10,1,"1","2","high",22,"risky",61,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"299","3658194",23,"female",10,11,26,"3","6","high",64,"safe",74,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"300","3658194",23,"female",10,12,19,"5","2","low",0,"safe",100,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"301","3658194",23,"female",10,13,16,"7","10","high",92,"safe",22,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"302","3658194",23,"female",10,14,20,"7","2","low",0,"risky",49,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"303","3658194",23,"female",10,15,13,"1","10","high",12,"safe",100,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"304","3658194",23,"female",10,16,5,"1","4","high",17,"safe",62,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"305","3658194",23,"female",10,17,25,"1","6","high",7,"safe",70,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"306","3658194",23,"female",10,18,15,"5","10","high",61,"safe",100,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"307","3658194",23,"female",10,19,27,"5","6","high",62,"risky",68,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"308","3658194",23,"female",10,20,9,"1","6","high",70,"safe",76,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"309","3658194",23,"female",10,21,12,"7","6","high",89,"risky",28,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"310","3658194",23,"female",10,22,21,"1","4","high",13,"risky",66,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"311","3658194",23,"female",10,23,31,"5","10","high",64,"safe",73,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"312","3658194",23,"female",10,24,10,"3","6","high",79,"safe",45,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"313","3658194",23,"female",10,25,3,"5","2","high",30,"risky",36,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"314","3658194",23,"female",10,26,6,"3","4","high",41,"risky",27,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"315","3658194",23,"female",10,27,30,"3","10","high",55,"safe",74,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"316","3658194",23,"female",10,28,32,"7","10","high",80,"safe",58,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"317","3658194",23,"female",10,29,4,"7","2","low",0,"risky",45,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"318","3658194",23,"female",10,30,18,"3","2","high",9,"safe",58,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"319","3658194",23,"female",10,31,23,"5","4","high",44,"safe",43,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"320","3658194",23,"female",10,32,8,"7","4","high",20,"risky",0,10,5,4,10,1,5,4,10,2.88888888888889,2.3,4.33333333333333
"321","3658195",23,"female",10,1,12,"7","6","low",70,"safe",98,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"322","3658195",23,"female",10,2,7,"5","4","low",70,"safe",98,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"323","3658195",23,"female",10,3,6,"3","4","low",70,"safe",98,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"324","3658195",23,"female",10,4,32,"7","10","low",71,"safe",98,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"325","3658195",23,"female",10,5,27,"5","6","low",73,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"326","3658195",23,"female",10,6,16,"7","10","low",75,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"327","3658195",23,"female",10,7,28,"7","6","low",75,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"328","3658195",23,"female",10,8,18,"3","2","low",74,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"329","3658195",23,"female",10,9,1,"1","2","low",72,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"330","3658195",23,"female",10,10,21,"1","4","low",72,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"331","3658195",23,"female",10,11,25,"1","6","low",76,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"332","3658195",23,"female",10,12,30,"3","10","low",70,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"333","3658195",23,"female",10,13,24,"7","4","low",70,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"334","3658195",23,"female",10,14,8,"7","4","low",70,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"335","3658195",23,"female",10,15,23,"5","4","low",74,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"336","3658195",23,"female",10,16,31,"5","10","low",71,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"337","3658195",23,"female",10,17,9,"1","6","low",72,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"338","3658195",23,"female",10,18,29,"1","10","low",66,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"339","3658195",23,"female",10,19,14,"3","10","low",73,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"340","3658195",23,"female",10,20,26,"3","6","low",70,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"341","3658195",23,"female",10,21,22,"3","4","low",68,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"342","3658195",23,"female",10,22,10,"3","6","low",66,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"343","3658195",23,"female",10,23,17,"1","2","low",66,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"344","3658195",23,"female",10,24,13,"1","10","low",68,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"345","3658195",23,"female",10,25,5,"1","4","low",68,"safe",98,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"346","3658195",23,"female",10,26,19,"5","2","low",68,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"347","3658195",23,"female",10,27,4,"7","2","low",65,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"348","3658195",23,"female",10,28,2,"3","2","low",66,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"349","3658195",23,"female",10,29,20,"7","2","low",69,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"350","3658195",23,"female",10,30,15,"5","10","low",64,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"351","3658195",23,"female",10,31,11,"5","6","low",67,"safe",99,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"352","3658195",23,"female",10,32,3,"5","2","low",68,"safe",100,2,4,7,10,2,4,8,10,2.77777777777778,3.4,2.66666666666667
"353","3658196",21,"male",10,1,19,"5","2","high",57,"risky",20,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"354","3658196",21,"male",10,2,27,"5","6","high",68,"risky",72,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"355","3658196",21,"male",10,3,13,"1","10","high",63,"risky",72,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"356","3658196",21,"male",10,4,16,"7","10","high",82,"risky",60,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"357","3658196",21,"male",10,5,21,"1","4","high",65,"risky",63,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"358","3658196",21,"male",10,6,22,"3","4","high",72,"risky",71,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"359","3658196",21,"male",10,7,3,"5","2","high",16,"risky",87,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"360","3658196",21,"male",10,8,4,"7","2","high",82,"risky",43,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"361","3658196",21,"male",10,9,8,"7","4","high",73,"risky",85,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"362","3658196",21,"male",10,10,15,"5","10","high",86,"risky",79,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"363","3658196",21,"male",10,11,20,"7","2","high",71,"risky",57,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"364","3658196",21,"male",10,12,25,"1","6","high",38,"risky",68,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"365","3658196",21,"male",10,13,10,"3","6","low",0,"risky",3,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"366","3658196",21,"male",10,14,28,"7","6","high",53,"risky",35,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"367","3658196",21,"male",10,15,17,"1","2","high",66,"risky",4,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"368","3658196",21,"male",10,16,12,"7","6","high",34,"risky",52,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"369","3658196",21,"male",10,17,32,"7","10","high",67,"risky",71,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"370","3658196",21,"male",10,18,26,"3","6","high",47,"risky",43,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"371","3658196",21,"male",10,19,2,"3","2","high",24,"risky",10,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"372","3658196",21,"male",10,20,24,"7","4","high",28,"risky",12,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"373","3658196",21,"male",10,21,31,"5","10","high",81,"risky",82,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"374","3658196",21,"male",10,22,5,"1","4","high",75,"risky",62,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"375","3658196",21,"male",10,23,14,"3","10","high",68,"risky",71,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"376","3658196",21,"male",10,24,30,"3","10","high",71,"risky",72,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"377","3658196",21,"male",10,25,29,"1","10","high",68,"risky",78,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"378","3658196",21,"male",10,26,18,"3","2","high",42,"risky",29,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"379","3658196",21,"male",10,27,9,"1","6","high",67,"risky",61,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"380","3658196",21,"male",10,28,11,"5","6","high",60,"risky",68,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"381","3658196",21,"male",10,29,23,"5","4","low",5,"risky",52,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"382","3658196",21,"male",10,30,7,"5","4","low",23,"risky",6,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"383","3658196",21,"male",10,31,1,"1","2","high",12,"risky",9,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
"384","3658196",21,"male",10,32,6,"3","4","high",20,"risky",29,1,4,9,9,1,6,10,10,2.83333333333333,3.4,3.33333333333333
