,Participant.Private.ID,Age,Gender,needForMoney,blockOrder,randomise_blocks,effortL,rewardL,effortChoice,effortSelfReport,gamblingChoice,happySelfReport,subjEffort1,subjEffort3,subjEffort5,subjEffort7,subjFrust1,subjFrust3,subjFrust5,subjFrust7,nfc,ami
3101,3084258,18,female,5,29,31,5,10,high,41,safe,64,6,7,8,10,7,8,9,10,2.222222222,2.833333333
3102,3084258,18,female,5,30,19,5,2,low,1,safe,55,6,7,8,10,7,8,9,10,2.222222222,2.833333333
3103,3084258,18,female,5,31,18,3,2,high,25,safe,31,6,7,8,10,7,8,9,10,2.222222222,2.833333333
3104,3084258,18,female,5,32,12,7,6,low,1,safe,47,6,7,8,10,7,8,9,10,2.222222222,2.833333333
3105,3084443,19,female,6,1,14,3,10,high,31,safe,100,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3106,3084443,19,female,6,2,23,5,4,high,41,risky,100,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3107,3084443,19,female,6,3,9,1,6,high,12,safe,100,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3108,3084443,19,female,6,4,28,7,6,high,81,risky,94,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3109,3084443,19,female,6,5,25,1,6,high,19,safe,93,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3110,3084443,19,female,6,6,1,1,2,high,7,safe,54,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3111,3084443,19,female,6,7,2,3,2,high,28,safe,85,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3112,3084443,19,female,6,8,10,3,6,high,33,safe,84,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3113,3084443,19,female,6,9,26,3,6,high,21,risky,87,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3114,3084443,19,female,6,10,6,3,4,high,46,safe,50,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3115,3084443,19,female,6,11,12,7,6,high,71,safe,66,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3116,3084443,19,female,6,12,5,1,4,high,18,safe,67,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3117,3084443,19,female,6,13,17,1,2,high,9,safe,81,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3118,3084443,19,female,6,14,7,5,4,high,42,safe,74,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3119,3084443,19,female,6,15,18,3,2,high,28,risky,64,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3120,3084443,19,female,6,16,13,1,10,high,16,safe,94,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3121,3084443,19,female,6,17,32,7,10,high,80,risky,91,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3122,3084443,19,female,6,18,15,5,10,high,46,safe,78,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3123,3084443,19,female,6,19,3,5,2,high,29,safe,25,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3124,3084443,19,female,6,20,16,7,10,high,63,safe,81,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3125,3084443,19,female,6,21,8,7,4,high,78,safe,51,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3126,3084443,19,female,6,22,20,7,2,high,84,risky,32,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3127,3084443,19,female,6,23,11,5,6,high,46,safe,59,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3128,3084443,19,female,6,24,27,5,6,high,48,risky,53,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3129,3084443,19,female,6,25,21,1,4,high,30,safe,34,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3130,3084443,19,female,6,26,22,3,4,high,33,safe,51,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3131,3084443,19,female,6,27,19,5,2,high,33,safe,15,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3132,3084443,19,female,6,28,29,1,10,high,16,safe,91,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3133,3084443,19,female,6,29,30,3,10,high,25,safe,90,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3134,3084443,19,female,6,30,24,7,4,high,61,safe,55,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3135,3084443,19,female,6,31,31,5,10,high,45,safe,78,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3136,3084443,19,female,6,32,4,7,2,high,84,safe,59,1,3,4,8,1,2,4,9,3.611111111,3.611111111
3137,3084465,20,female,2,1,31,5,10,high,39,risky,59,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3138,3084465,20,female,2,2,28,7,6,low,34,risky,45,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3139,3084465,20,female,2,3,14,3,10,high,58,safe,49,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3140,3084465,20,female,2,4,30,3,10,high,42,safe,42,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3141,3084465,20,female,2,5,27,5,6,high,48,safe,49,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3142,3084465,20,female,2,6,1,1,2,high,50,safe,48,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3143,3084465,20,female,2,7,5,1,4,high,49,safe,52,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3144,3084465,20,female,2,8,13,1,10,high,49,safe,47,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3145,3084465,20,female,2,9,6,3,4,low,33,risky,48,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3146,3084465,20,female,2,10,19,5,2,high,48,safe,50,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3147,3084465,20,female,2,11,29,1,10,high,39,safe,54,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3148,3084465,20,female,2,12,11,5,6,low,37,safe,55,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3149,3084465,20,female,2,13,23,5,4,high,38,safe,41,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3150,3084465,20,female,2,14,16,7,10,low,43,safe,57,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3151,3084465,20,female,2,15,12,7,6,low,31,safe,61,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3152,3084465,20,female,2,16,2,3,2,low,25,risky,62,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3153,3084465,20,female,2,17,22,3,4,low,38,safe,57,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3154,3084465,20,female,2,18,4,7,2,low,34,safe,60,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3155,3084465,20,female,2,19,24,7,4,low,31,safe,61,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3156,3084465,20,female,2,20,26,3,6,low,41,risky,55,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3157,3084465,20,female,2,21,32,7,10,high,78,risky,29,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3158,3084465,20,female,2,22,7,5,4,high,59,risky,43,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3159,3084465,20,female,2,23,9,1,6,high,30,safe,62,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3160,3084465,20,female,2,24,21,1,4,high,43,safe,53,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3161,3084465,20,female,2,25,17,1,2,high,41,safe,54,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3162,3084465,20,female,2,26,18,3,2,low,41,safe,57,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3163,3084465,20,female,2,27,20,7,2,low,38,risky,56,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3164,3084465,20,female,2,28,25,1,6,high,35,safe,63,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3165,3084465,20,female,2,29,8,7,4,low,40,risky,53,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3166,3084465,20,female,2,30,15,5,10,high,47,safe,54,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3167,3084465,20,female,2,31,10,3,6,low,56,safe,53,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3168,3084465,20,female,2,32,3,5,2,high,57,safe,36,2,7,4,9,2,6,6,9,3.388888889,3.444444444
3169,3084667,18,male,10,1,29,1,10,high,11,safe,92,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3170,3084667,18,male,10,2,26,3,6,high,47,safe,68,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3171,3084667,18,male,10,3,1,1,2,high,26,safe,41,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3172,3084667,18,male,10,4,3,5,2,high,66,safe,55,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3173,3084667,18,male,10,5,5,1,4,high,16,safe,78,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3174,3084667,18,male,10,6,25,1,6,high,13,safe,66,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3175,3084667,18,male,10,7,9,1,6,high,11,safe,80,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3176,3084667,18,male,10,8,31,5,10,high,51,safe,86,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3177,3084667,18,male,10,9,24,7,4,high,71,safe,57,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3178,3084667,18,male,10,10,16,7,10,high,60,safe,97,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3179,3084667,18,male,10,11,6,3,4,high,57,safe,71,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3180,3084667,18,male,10,12,19,5,2,high,48,risky,58,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3181,3084667,18,male,10,13,17,1,2,high,34,safe,58,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3182,3084667,18,male,10,14,14,3,10,high,63,safe,95,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3183,3084667,18,male,10,15,22,3,4,high,59,safe,64,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3184,3084667,18,male,10,16,13,1,10,high,25,safe,94,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3185,3084667,18,male,10,17,32,7,10,high,93,safe,89,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3186,3084667,18,male,10,18,2,3,2,high,41,risky,44,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3187,3084667,18,male,10,19,10,3,6,high,60,safe,73,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3188,3084667,18,male,10,20,30,3,10,high,63,safe,74,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3189,3084667,18,male,10,21,7,5,4,high,72,risky,50,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3190,3084667,18,male,10,22,18,3,2,low,0,risky,60,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3191,3084667,18,male,10,23,15,5,10,high,73,risky,88,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3192,3084667,18,male,10,24,11,5,6,high,75,safe,69,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3193,3084667,18,male,10,25,20,7,2,low,0,safe,55,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3194,3084667,18,male,10,26,4,7,2,high,67,safe,21,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3195,3084667,18,male,10,27,8,7,4,high,65,risky,68,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3196,3084667,18,male,10,28,28,7,6,high,76,safe,63,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3197,3084667,18,male,10,29,21,1,4,high,45,safe,62,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3198,3084667,18,male,10,30,23,5,4,high,87,safe,55,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3199,3084667,18,male,10,31,12,7,6,high,55,safe,65,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3200,3084667,18,male,10,32,27,5,6,low,0,safe,71,6,6,7,8,7,7,7,6,4.166666667,3.333333333
3201,3094286,18,female,6,1,10,3,6,low,8,safe,76,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3202,3094286,18,female,6,2,2,3,2,high,55,safe,69,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3203,3094286,18,female,6,3,17,1,2,high,16,safe,80,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3204,3094286,18,female,6,4,29,1,10,high,23,safe,77,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3205,3094286,18,female,6,5,22,3,4,low,9,safe,56,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3206,3094286,18,female,6,6,18,3,2,high,64,safe,42,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3207,3094286,18,female,6,7,7,5,4,low,9,safe,54,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3208,3094286,18,female,6,8,5,1,4,high,19,safe,59,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3209,3094286,18,female,6,9,14,3,10,high,54,safe,47,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3210,3094286,18,female,6,10,3,5,2,low,9,safe,52,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3211,3094286,18,female,6,11,21,1,4,high,9,safe,58,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3212,3094286,18,female,6,12,20,7,2,low,15,safe,55,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3213,3094286,18,female,6,13,26,3,6,low,7,safe,47,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3214,3094286,18,female,6,14,13,1,10,high,9,safe,65,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3215,3094286,18,female,6,15,24,7,4,low,6,safe,48,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3216,3094286,18,female,6,16,4,7,2,low,6,safe,52,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3217,3094286,18,female,6,17,15,5,10,low,5,safe,51,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3218,3094286,18,female,6,18,31,5,10,high,55,safe,67,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3219,3094286,18,female,6,19,11,5,6,high,46,safe,66,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3220,3094286,18,female,6,20,12,7,6,low,7,safe,53,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3221,3094286,18,female,6,21,28,7,6,high,78,safe,11,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3222,3094286,18,female,6,22,19,5,2,high,66,safe,21,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3223,3094286,18,female,6,23,25,1,6,high,15,safe,48,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3224,3094286,18,female,6,24,23,5,4,low,6,safe,53,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3225,3094286,18,female,6,25,1,1,2,high,12,safe,50,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3226,3094286,18,female,6,26,30,3,10,high,27,safe,59,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3227,3094286,18,female,6,27,16,7,10,low,9,safe,49,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3228,3094286,18,female,6,28,6,3,4,high,44,safe,53,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3229,3094286,18,female,6,29,32,7,10,low,4,safe,49,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3230,3094286,18,female,6,30,9,1,6,high,14,safe,52,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3231,3094286,18,female,6,31,27,5,6,high,23,safe,47,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3232,3094286,18,female,6,32,8,7,4,low,6,safe,47,1,4,6,8,1,3,6,7,2.666666667,3.055555556
3233,3095773,18,female,7,1,4,7,2,low,1,risky,36,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3234,3095773,18,female,7,2,32,7,10,low,2,safe,42,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3235,3095773,18,female,7,3,27,5,6,high,61,safe,67,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3236,3095773,18,female,7,4,17,1,2,high,18,risky,49,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3237,3095773,18,female,7,5,10,3,6,low,1,safe,32,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3238,3095773,18,female,7,6,18,3,2,high,48,safe,50,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3239,3095773,18,female,7,7,23,5,4,high,78,safe,65,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3240,3095773,18,female,7,8,7,5,4,high,64,safe,56,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3241,3095773,18,female,7,9,20,7,2,low,0,safe,60,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3242,3095773,18,female,7,10,31,5,10,high,70,safe,98,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3243,3095773,18,female,7,11,14,3,10,high,59,safe,87,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3244,3095773,18,female,7,12,16,7,10,low,1,safe,34,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3245,3095773,18,female,7,13,15,5,10,high,59,safe,98,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3246,3095773,18,female,7,14,22,3,4,high,61,safe,63,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3247,3095773,18,female,7,15,3,5,2,low,0,safe,23,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3248,3095773,18,female,7,16,24,7,4,low,1,safe,14,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3249,3095773,18,female,7,17,1,1,2,high,5,safe,52,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3250,3095773,18,female,7,18,6,3,4,high,41,risky,69,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3251,3095773,18,female,7,19,8,7,4,low,1,safe,9,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3252,3095773,18,female,7,20,21,1,4,high,6,risky,75,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3253,3095773,18,female,7,21,11,5,6,high,70,risky,69,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3254,3095773,18,female,7,22,2,3,2,high,70,safe,58,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3255,3095773,18,female,7,23,26,3,6,high,33,risky,74,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3256,3095773,18,female,7,24,19,5,2,high,71,risky,16,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3257,3095773,18,female,7,25,12,7,6,low,0,safe,20,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3258,3095773,18,female,7,26,9,1,6,high,5,risky,96,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3259,3095773,18,female,7,27,30,3,10,high,14,risky,98,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3260,3095773,18,female,7,28,5,1,4,high,5,risky,66,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3261,3095773,18,female,7,29,25,1,6,high,3,safe,82,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3262,3095773,18,female,7,30,13,1,10,high,3,risky,99,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3263,3095773,18,female,7,31,29,1,10,high,1,safe,98,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3264,3095773,18,female,7,32,28,7,6,low,2,safe,15,1,3,4,9,1,2,3,10,3.055555556,3.666666667
3265,3098977,19,female,8,1,15,5,10,high,65,risky,50,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3266,3098977,19,female,8,2,14,3,10,high,44,risky,65,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3267,3098977,19,female,8,3,21,1,4,high,34,safe,57,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3268,3098977,19,female,8,4,23,5,4,high,56,safe,45,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3269,3098977,19,female,8,5,22,3,4,high,49,risky,49,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3270,3098977,19,female,8,6,2,3,2,high,38,risky,33,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3271,3098977,19,female,8,7,24,7,4,low,1,risky,35,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3272,3098977,19,female,8,8,19,5,2,low,1,risky,38,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3273,3098977,19,female,8,9,12,7,6,high,55,safe,53,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3274,3098977,19,female,8,10,20,7,2,low,1,risky,47,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3275,3098977,19,female,8,11,4,7,2,low,1,risky,43,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3276,3098977,19,female,8,12,9,1,6,high,39,risky,62,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3277,3098977,19,female,8,13,1,1,2,high,9,risky,39,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3278,3098977,19,female,8,14,16,7,10,high,51,safe,61,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3279,3098977,19,female,8,15,5,1,4,high,38,risky,57,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3280,3098977,19,female,8,16,26,3,6,high,42,risky,58,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3281,3098977,19,female,8,17,7,5,4,high,46,safe,54,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3282,3098977,19,female,8,18,6,3,4,high,52,risky,60,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3283,3098977,19,female,8,19,25,1,6,high,34,safe,54,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3284,3098977,19,female,8,20,31,5,10,high,49,safe,56,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3285,3098977,19,female,8,21,27,5,6,low,1,risky,55,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3286,3098977,19,female,8,22,8,7,4,low,1,risky,43,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3287,3098977,19,female,8,23,30,3,10,high,45,safe,67,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3288,3098977,19,female,8,24,10,3,6,high,49,safe,59,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3289,3098977,19,female,8,25,3,5,2,high,42,risky,25,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3290,3098977,19,female,8,26,32,7,10,high,65,safe,58,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3291,3098977,19,female,8,27,29,1,10,high,26,safe,70,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3292,3098977,19,female,8,28,28,7,6,low,0,risky,34,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3293,3098977,19,female,8,29,18,3,2,high,51,safe,53,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3294,3098977,19,female,8,30,13,1,10,high,42,safe,58,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3295,3098977,19,female,8,31,11,5,6,low,0,risky,27,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3296,3098977,19,female,8,32,17,1,2,high,19,risky,46,3,6,6,8,2,5,6,8,2.277777778,3.555555556
3297,3100620,24,female,5,1,29,1,10,high,26,safe,75,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3298,3100620,24,female,5,2,7,5,4,high,47,safe,50,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3299,3100620,24,female,5,3,32,7,10,high,45,safe,63,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3300,3100620,24,female,5,4,23,5,4,high,53,risky,50,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3301,3100620,24,female,5,5,13,1,10,high,53,safe,54,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3302,3100620,24,female,5,6,26,3,6,high,55,safe,56,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3303,3100620,24,female,5,7,12,7,6,high,55,risky,57,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3304,3100620,24,female,5,8,21,1,4,high,56,risky,56,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3305,3100620,24,female,5,9,5,1,4,high,51,safe,51,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3306,3100620,24,female,5,10,16,7,10,high,56,safe,57,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3307,3100620,24,female,5,11,15,5,10,high,58,risky,57,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3308,3100620,24,female,5,12,17,1,2,high,53,risky,56,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3309,3100620,24,female,5,13,20,7,2,high,54,risky,52,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3310,3100620,24,female,5,14,25,1,6,high,55,safe,57,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3311,3100620,24,female,5,15,11,5,6,high,67,safe,66,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3312,3100620,24,female,5,16,4,7,2,high,55,safe,61,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3313,3100620,24,female,5,17,9,1,6,high,10,safe,21,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3314,3100620,24,female,5,18,28,7,6,high,32,safe,13,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3315,3100620,24,female,5,19,27,5,6,high,31,risky,26,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3316,3100620,24,female,5,20,10,3,6,high,45,safe,49,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3317,3100620,24,female,5,21,3,5,2,high,50,safe,42,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3318,3100620,24,female,5,22,6,3,4,high,54,risky,49,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3319,3100620,24,female,5,23,22,3,4,high,45,safe,59,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3320,3100620,24,female,5,24,30,3,10,high,37,safe,62,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3321,3100620,24,female,5,25,31,5,10,high,52,risky,51,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3322,3100620,24,female,5,26,1,1,2,high,42,risky,51,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3323,3100620,24,female,5,27,14,3,10,high,65,safe,40,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3324,3100620,24,female,5,28,2,3,2,high,60,risky,56,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3325,3100620,24,female,5,29,8,7,4,high,60,safe,60,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3326,3100620,24,female,5,30,24,7,4,high,48,safe,62,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3327,3100620,24,female,5,31,18,3,2,high,28,risky,47,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3328,3100620,24,female,5,32,19,5,2,high,41,risky,46,1,3,3,5,1,3,3,7,3.333333333,2.944444444
3329,3101567,21,female,6,1,17,1,2,high,30,risky,98,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3330,3101567,21,female,6,2,25,1,6,high,10,safe,99,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3331,3101567,21,female,6,3,26,3,6,high,65,safe,97,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3332,3101567,21,female,6,4,12,7,6,high,89,risky,98,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3333,3101567,21,female,6,5,4,7,2,low,3,risky,83,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3334,3101567,21,female,6,6,1,1,2,high,39,safe,98,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3335,3101567,21,female,6,7,15,5,10,high,69,safe,97,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3336,3101567,21,female,6,8,7,5,4,high,44,safe,98,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3337,3101567,21,female,6,9,22,3,4,high,60,risky,99,2,5,4,4,1,3,3,3,3.611111111,4.444444444
3338,3101567,21,female,6,10,32,7,10,high,86,safe,98,2,5,4,4,1,3,3,3,3.611111111,4.444444444
